NATION,REGION,PROVINCE_CODE,PROVINCE,MUNICIPALITY
Espana,Andalucia,J,Jaen,Santisteban Del Puerto
Espana,Andalucia,J,Jaen,Santo Tome
Espana,Andalucia,J,Jaen,Segura De La Sierra
Espana,Andalucia,J,Jaen,Siles
Espana,Andalucia,J,Jaen,Sorihuela Del Guadalimar
Espana,Andalucia,J,Jaen,Torre Del Campo (J)
Espana,Andalucia,J,Jaen,Torreblascopedro
Espana,Andalucia,J,Jaen,Torredonjimeno
Espana,Andalucia,J,Jaen,Torreperogil
Espana,Andalucia,J,Jaen,Torres (J)
Espana,Andalucia,J,Jaen,Torres De Albanchez
Espana,Andalucia,J,Jaen,Ubeda (J)
Espana,Andalucia,J,Jaen,Valdepenas De Jaen
Espana,Andalucia,J,Jaen,Vilches
Espana,Andalucia,J,Jaen,Villacarrillo
Espana,Andalucia,J,Jaen,Villanueva De La Reina
Espana,Andalucia,J,Jaen,Villanueva Del Arzobispo
Espana,Andalucia,J,Jaen,Villardompardo
Espana,Andalucia,J,Jaen,Villarrodrigo
Espana,Andalucia,J,Jaen,Villatorres
Espana,Andalucia,MA,Malaga,Alameda (Ma)
Espana,Andalucia,MA,Malaga,Alcaucin
Espana,Andalucia,MA,Malaga,Alfarnate
Espana,Andalucia,MA,Malaga,Alfarnatejo
Espana,Andalucia,MA,Malaga,Algarrobo
Espana,Andalucia,MA,Malaga,Algatocin
Espana,Andalucia,MA,Malaga,Alhaurin De La Torre
Espana,Andalucia,MA,Malaga,Alhaurin El Grande
Espana,Andalucia,MA,Malaga,Almachar
Espana,Andalucia,MA,Malaga,Almargen
Espana,Andalucia,MA,Malaga,Almogia
Espana,Andalucia,MA,Malaga,Alora
Espana,Andalucia,MA,Malaga,Alozaina
Espana,Andalucia,MA,Malaga,Alpandeire
Espana,Andalucia,MA,Malaga,Antequera
Espana,Andalucia,MA,Malaga,Archez
Espana,Andalucia,MA,Malaga,Archidona (Ma)
Espana,Andalucia,MA,Malaga,Ardales
Espana,Andalucia,MA,Malaga,Arenas
Espana,Andalucia,MA,Malaga,Arriate
Espana,Andalucia,MA,Malaga,Atajate
Espana,Andalucia,MA,Malaga,Benadalid
Espana,Andalucia,MA,Malaga,Benahavis
Espana,Andalucia,MA,Malaga,Benalauria
Espana,Andalucia,MA,Malaga,Benalmadena
Espana,Andalucia,MA,Malaga,Benamargosa
Espana,Andalucia,MA,Malaga,Benamocarra
Espana,Andalucia,MA,Malaga,Benaojan
Espana,Andalucia,MA,Malaga,Benarraba
Espana,Andalucia,MA,Malaga,Campillos
Espana,Andalucia,MA,Malaga,Canete La Real
Espana,Andalucia,MA,Malaga,Canillas De Aceituno
Espana,Andalucia,MA,Malaga,Canillas De Albaida
Espana,Andalucia,MA,Malaga,Carratraca
Espana,Andalucia,MA,Malaga,Cartajima
Espana,Andalucia,MA,Malaga,Cartama
Espana,Andalucia,MA,Malaga,Casabermeja
Espana,Andalucia,MA,Malaga,Casarabonela
Espana,Andalucia,MA,Malaga,Casares (Ma)
Espana,Andalucia,MA,Malaga,Coin
Espana,Andalucia,MA,Malaga,Colmenar
Espana,Andalucia,MA,Malaga,Comares
Espana,Andalucia,MA,Malaga,Competa
Espana,Andalucia,MA,Malaga,Cortes De La Frontera
Espana,Andalucia,MA,Malaga,Cuevas Bajas
Espana,Andalucia,MA,Malaga,Cuevas De San Marcos
Espana,Andalucia,MA,Malaga,Cuevas Del Becerro
Espana,Andalucia,MA,Malaga,Cutar
Espana,Andalucia,MA,Malaga,El Borge
Espana,Andalucia,MA,Malaga,El Burgo
Espana,Andalucia,MA,Malaga,Estepona
Espana,Andalucia,MA,Malaga,Farajan
Espana,Andalucia,MA,Malaga,Frigiliana
Espana,Andalucia,MA,Malaga,Fuengirola
Espana,Andalucia,MA,Malaga,Fuente De Piedra
Espana,Andalucia,MA,Malaga,Gaucin
Espana,Andalucia,MA,Malaga,Genalguacil
Espana,Andalucia,MA,Malaga,Guaro
Espana,Andalucia,MA,Malaga,Humilladero
Espana,Andalucia,MA,Malaga,Igualeja
Espana,Andalucia,MA,Malaga,Istan
Espana,Andalucia,MA,Malaga,Iznate
Espana,Andalucia,MA,Malaga,Jimera De Libar
Espana,Andalucia,MA,Malaga,Jubrique
Espana,Andalucia,MA,Malaga,Juzcar
Espana,Andalucia,MA,Malaga,Macharaviaya
Espana,Andalucia,MA,Malaga,Malaga
Espana,Andalucia,MA,Malaga,Manilva
Espana,Andalucia,MA,Malaga,Marbella (Ma)
Espana,Andalucia,MA,Malaga,Mijas
Espana,Andalucia,MA,Malaga,Moclinejo
Espana,Andalucia,MA,Malaga,Mollina
Espana,Andalucia,MA,Malaga,Monda
Espana,Andalucia,MA,Malaga,Montejaque
Espana,Andalucia,MA,Malaga,Monterroso
Espana,Andalucia,MA,Malaga,Nerja
Espana,Andalucia,MA,Malaga,Ojen
Espana,Andalucia,MA,Malaga,Parauta
Espana,Andalucia,MA,Malaga,Periana
Espana,Andalucia,MA,Malaga,Pizarra
Espana,Andalucia,MA,Malaga,Pujerra
Espana,Andalucia,MA,Malaga,Rincon De La Victoria
Espana,Andalucia,MA,Malaga,Riogordo
Espana,Andalucia,MA,Malaga,Ronda
Espana,Andalucia,MA,Malaga,Salares
Espana,Andalucia,MA,Malaga,Sayalonga
Espana,Andalucia,MA,Malaga,Sedella
Espana,Andalucia,MA,Malaga,Sierra De Yeguas
Espana,Andalucia,MA,Malaga,Teba
Espana,Andalucia,MA,Malaga,Tolox
Espana,Andalucia,MA,Malaga,Torre Del Mar
Espana,Andalucia,MA,Malaga,Torremolinos
Espana,Andalucia,MA,Malaga,Torrox
Espana,Andalucia,MA,Malaga,Totalan
Espana,Andalucia,MA,Malaga,Valdes
Espana,Andalucia,MA,Malaga,Valle De Abdalajis
Espana,Andalucia,MA,Malaga,Velez-Malaga
Espana,Andalucia,MA,Malaga,Villanueva De Algaidas
Espana,Andalucia,MA,Malaga,Villanueva De La Concepcion
Espana,Andalucia,MA,Malaga,Villanueva De Tapia
Espana,Andalucia,MA,Malaga,Villanueva Del Rosario
Espana,Andalucia,MA,Malaga,Villanueva Del Trabuco
Espana,Andalucia,MA,Malaga,Vinuela (Ma)
Espana,Andalucia,MA,Malaga,Yunquera
Espana,Andalucia,SE,Sevilla,Aguadulce (Se)
Espana,Andalucia,SE,Sevilla,Alanis
Espana,Andalucia,SE,Sevilla,Albaida Del Aljarafe
Espana,Andalucia,SE,Sevilla,Alcala De Guadaira
Espana,Andalucia,SE,Sevilla,Alcala Del Rio
Espana,Andalucia,SE,Sevilla,Alcolea Del Rio
Espana,Andalucia,SE,Sevilla,Algamitas
Espana,Andalucia,SE,Sevilla,Almaden De La Plata
Espana,Andalucia,SE,Sevilla,Almensilla
Espana,Andalucia,SE,Sevilla,Arahal
Espana,Andalucia,SE,Sevilla,Aznalcazar
Espana,Andalucia,SE,Sevilla,Aznalcollar
Espana,Andalucia,SE,Sevilla,Badolatosa
Espana,Andalucia,SE,Sevilla,Benacazon
Espana,Andalucia,SE,Sevilla,Bollullos De La Mitacion
Espana,Andalucia,SE,Sevilla,Bormujos
Espana,Andalucia,SE,Sevilla,Brenes
Espana,Andalucia,SE,Sevilla,Burguillos
Espana,Andalucia,SE,Sevilla,Camas (Se)
Espana,Andalucia,SE,Sevilla,Canada Rosal
Espana,Andalucia,SE,Sevilla,Cantillana
Espana,Andalucia,SE,Sevilla,Carmona (Se)
Espana,Andalucia,SE,Sevilla,Carrion De Los Cespedes
Espana,Andalucia,SE,Sevilla,Casariche
Espana,Andalucia,SE,Sevilla,Castilblanco De Los Arroyos
Espana,Andalucia,SE,Sevilla,Castilleja De Guzman
Espana,Andalucia,SE,Sevilla,Castilleja De La Cuesta
Espana,Andalucia,SE,Sevilla,Castilleja Del Campo
Espana,Andalucia,SE,Sevilla,Cazalla De La Sierra
Espana,Andalucia,SE,Sevilla,Constantina
Espana,Andalucia,SE,Sevilla,Coria Del Rio
Espana,Andalucia,SE,Sevilla,Coripe
Espana,Andalucia,SE,Sevilla,Dos Hermanas
Espana,Andalucia,SE,Sevilla,Ecija
Espana,Andalucia,SE,Sevilla,El Castillo De Las Guardas
Espana,Andalucia,SE,Sevilla,El Coronil
Espana,Andalucia,SE,Sevilla,El Cuervo De Sevilla
Espana,Andalucia,SE,Sevilla,El Garrobo (Se)
Espana,Andalucia,SE,Sevilla,El Madrono
Espana,Andalucia,SE,Sevilla,El Pedroso
Espana,Andalucia,SE,Sevilla,El Real De La Jara
Espana,Andalucia,SE,Sevilla,El Ronquillo
Espana,Andalucia,SE,Sevilla,El Rubio
Espana,Andalucia,SE,Sevilla,El Saucejo
Espana,Andalucia,SE,Sevilla,El Viso
Espana,Andalucia,SE,Sevilla,El Viso Del Alcor
Espana,Andalucia,SE,Sevilla,Espartinas
Espana,Andalucia,SE,Sevilla,Estepa
Espana,Andalucia,SE,Sevilla,Fuentes De Andalucia
Espana,Andalucia,SE,Sevilla,Gelves
Espana,Andalucia,SE,Sevilla,Gerena (Se)
Espana,Andalucia,SE,Sevilla,Gilena
Espana,Andalucia,SE,Sevilla,Gines
Espana,Andalucia,SE,Sevilla,Guadalcanal
Espana,Andalucia,SE,Sevilla,Guillena
Espana,Andalucia,SE,Sevilla,Herrera (Se)
Espana,Andalucia,SE,Sevilla,Huevar Del Aljarafe
Espana,Andalucia,SE,Sevilla,Isla Mayor
Espana,Andalucia,SE,Sevilla,La Algaba
Espana,Andalucia,SE,Sevilla,La Campana (Se)
Espana,Andalucia,SE,Sevilla,La Lantejuela
Espana,Andalucia,SE,Sevilla,La Luisiana
Espana,Andalucia,SE,Sevilla,La Puebla De Cazalla
Espana,Andalucia,SE,Sevilla,La Puebla De Los Infantes
Espana,Andalucia,SE,Sevilla,La Puebla Del Rio
Espana,Andalucia,SE,Sevilla,La Rinconada (Se)
Espana,Andalucia,SE,Sevilla,La Roda
Espana,Andalucia,SE,Sevilla,La Roda De Andalucia
Espana,Andalucia,SE,Sevilla,Las Cabezas De San Juan
Espana,Andalucia,SE,Sevilla,Las Navas De La Concepcion
Espana,Andalucia,SE,Sevilla,Lebrija
Espana,Andalucia,SE,Sevilla,Lora De Estepa
Espana,Andalucia,SE,Sevilla,Lora Del Rio
Espana,Andalucia,SE,Sevilla,Los Corrales (Se)
Espana,Andalucia,SE,Sevilla,Los Molares (Se)
Espana,Andalucia,SE,Sevilla,Los Palacios Y Villafranca
Espana,Andalucia,SE,Sevilla,Mairena Del Alcor
Espana,Andalucia,SE,Sevilla,Mairena Del Aljarafe
Espana,Andalucia,SE,Sevilla,Marchena (Se)
Espana,Andalucia,SE,Sevilla,Marinaleda
Espana,Andalucia,SE,Sevilla,Martin De La Jara
Espana,Andalucia,SE,Sevilla,Montellano (Se)
Espana,Andalucia,SE,Sevilla,Moron De La Frontera
Espana,Andalucia,SE,Sevilla,Olivares (Se)
Espana,Andalucia,SE,Sevilla,Osuna
Espana,Andalucia,SE,Sevilla,Palomares Del Rio
Espana,Andalucia,SE,Sevilla,Paradas (Se)
Espana,Andalucia,SE,Sevilla,Pedrera
Espana,Andalucia,SE,Sevilla,Penaflor (Se)
Espana,Andalucia,SE,Sevilla,Pilas (Se)
Espana,Andalucia,SE,Sevilla,Pruna
Espana,Andalucia,SE,Sevilla,Salteras
Espana,Andalucia,SE,Sevilla,San Juan De Aznalfarache
Espana,Andalucia,SE,Sevilla,San Nicolas Del Puerto
Espana,Andalucia,SE,Sevilla,Sanlucar La Mayor
Espana,Andalucia,SE,Sevilla,Santiponce
Espana,Andalucia,SE,Sevilla,Sevilla
Espana,Andalucia,SE,Sevilla,Tocina
Espana,Andalucia,SE,Sevilla,Tomares
Espana,Andalucia,SE,Sevilla,Umbrete
Espana,Andalucia,SE,Sevilla,Utrera
Espana,Andalucia,SE,Sevilla,Valencina De La Concepcion
Espana,Andalucia,SE,Sevilla,Villamanrique De La Condesa
Espana,Andalucia,SE,Sevilla,Villanueva De San Juan
Espana,Andalucia,SE,Sevilla,Villanueva Del Ariscal
Espana,Andalucia,SE,Sevilla,Villanueva Del Rio Y Minas
Espana,Andalucia,SE,Sevilla,Villaverde Del Rio
Espana,Aragon,HU,Huesca,Abella (Hu)
Espana,Aragon,HU,Huesca,Abiego
Espana,Aragon,HU,Huesca,Abizanda
Espana,Aragon,HU,Huesca,Adahuesca
Espana,Aragon,HU,Huesca,Ainsa-Sobrarbe
Espana,Aragon,HU,Huesca,Aisa
Espana,Aragon,HU,Huesca,Albalate De Cinca
Espana,Aragon,HU,Huesca,Albalatillo
Espana,Aragon,HU,Huesca,Albelda
Espana,Aragon,HU,Huesca,Albero Alto
Espana,Aragon,HU,Huesca,Albero Bajo
Espana,Aragon,HU,Huesca,Alberuela De Tubo
Espana,Aragon,HU,Huesca,Alcala De Gurrea
Espana,Aragon,HU,Huesca,Alcala Del Obispo
Espana,Aragon,HU,Huesca,Alcampell
Espana,Aragon,HU,Huesca,Alcolea De Cinca
Espana,Aragon,HU,Huesca,Alcubierre
Espana,Aragon,HU,Huesca,Alerre
Espana,Aragon,HU,Huesca,Alfantega
Espana,Aragon,HU,Huesca,Almudevar
Espana,Aragon,HU,Huesca,Almunia De San Juan
Espana,Aragon,HU,Huesca,Almuniente
Espana,Aragon,HU,Huesca,Alquezar
Espana,Aragon,HU,Huesca,Altorricon
Espana,Aragon,HU,Huesca,Angues
Espana,Aragon,HU,Huesca,Anso
Espana,Aragon,HU,Huesca,Antillon
Espana,Aragon,HU,Huesca,Aragues Del Puerto
Espana,Aragon,HU,Huesca,Aren
Espana,Aragon,HU,Huesca,Argavieso
Espana,Aragon,HU,Huesca,Arguis
Espana,Aragon,HU,Huesca,Arres
Espana,Aragon,HU,Huesca,Ayerbe
Espana,Aragon,HU,Huesca,Azanuy-Alins
Espana,Aragon,HU,Huesca,Azara
Espana,Aragon,HU,Huesca,Azlor
Espana,Aragon,HU,Huesca,Baells
Espana,Aragon,HU,Huesca,Bailo
Espana,Aragon,HU,Huesca,Baldellou
Espana,Aragon,HU,Huesca,Ballobar
Espana,Aragon,HU,Huesca,Banastas
Espana,Aragon,HU,Huesca,Barbastro
Espana,Aragon,HU,Huesca,Barbues
Espana,Aragon,HU,Huesca,Barbunales
Espana,Aragon,HU,Huesca,Barcabo
Espana,Aragon,HU,Huesca,Belver De Cinca
Espana,Aragon,HU,Huesca,Benabarre
Espana,Aragon,HU,Huesca,Benasque
Espana,Aragon,HU,Huesca,Berbegal
Espana,Aragon,HU,Huesca,Bielsa
Espana,Aragon,HU,Huesca,Bierge
Espana,Aragon,HU,Huesca,Biescas
Espana,Aragon,HU,Huesca,Binaced
Espana,Aragon,HU,Huesca,Binefar
Espana,Aragon,HU,Huesca,Bisaurri
Espana,Aragon,HU,Huesca,Biscarrues
Espana,Aragon,HU,Huesca,Blecua Y Torres
Espana,Aragon,HU,Huesca,Boltana
Espana,Aragon,HU,Huesca,Bonansa
Espana,Aragon,HU,Huesca,Borau
Espana,Aragon,HU,Huesca,Broto
Espana,Aragon,HU,Huesca,Caldearenas
Espana,Aragon,HU,Huesca,Campo (Hu)
Espana,Aragon,HU,Huesca,Camporrells
Espana,Aragon,HU,Huesca,Canal De Berdun
Espana,Aragon,HU,Huesca,Candasnos
Espana,Aragon,HU,Huesca,Canfranc
Espana,Aragon,HU,Huesca,Capdesaso
Espana,Aragon,HU,Huesca,Capella
Espana,Aragon,HU,Huesca,Casbas De Huesca
Espana,Aragon,HU,Huesca,Castejon De Monegros
Espana,Aragon,HU,Huesca,Castejon De Sos
Espana,Aragon,HU,Huesca,Castejon Del Puente
Espana,Aragon,HU,Huesca,Castelflorite
Espana,Aragon,HU,Huesca,Castiello De Jaca
Espana,Aragon,HU,Huesca,Castigaleu
Espana,Aragon,HU,Huesca,Castillazuelo
Espana,Aragon,HU,Huesca,Castillonroy
Espana,Aragon,HU,Huesca,Chalamera
Espana,Aragon,HU,Huesca,Chia
Espana,Aragon,HU,Huesca,Chimillas
Espana,Aragon,HU,Huesca,Colungo
Espana,Aragon,HU,Huesca,El Grado
Espana,Aragon,HU,Huesca,El Pueyo De Araguas
Espana,Aragon,HU,Huesca,Esplus
Espana,Aragon,HU,Huesca,Estada
Espana,Aragon,HU,Huesca,Estadilla
Espana,Aragon,HU,Huesca,Estopinan Del Castillo
Espana,Aragon,HU,Huesca,Fago
Espana,Aragon,HU,Huesca,Fanlo
Espana,Aragon,HU,Huesca,Fiscal (Hu)
Espana,Aragon,HU,Huesca,Fonz
Espana,Aragon,HU,Huesca,Foradada Del Toscar
Espana,Aragon,HU,Huesca,Fraga
Espana,Aragon,HU,Huesca,Gistain
Espana,Aragon,HU,Huesca,Granen
Espana,Aragon,HU,Huesca,Graus
Espana,Aragon,HU,Huesca,Gurrea De Gallego
Espana,Aragon,HU,Huesca,Hoz De Jaca
Espana,Aragon,HU,Huesca,Hoz Y Costean
Espana,Aragon,HU,Huesca,Huerto
Espana,Aragon,HU,Huesca,Huesca
Espana,Aragon,HU,Huesca,Ibieca
Espana,Aragon,HU,Huesca,Igries
Espana,Aragon,HU,Huesca,Ilche
Espana,Aragon,HU,Huesca,Isabena
Espana,Aragon,HU,Huesca,Jaca
Espana,Aragon,HU,Huesca,Jasa
Espana,Aragon,HU,Huesca,La Fueva
Espana,Aragon,HU,Huesca,La Puebla De Castro
Espana,Aragon,HU,Huesca,La Sotonera
Espana,Aragon,HU,Huesca,Labuerda
Espana,Aragon,HU,Huesca,Laluenga
Espana,Aragon,HU,Huesca,Lalueza
Espana,Aragon,HU,Huesca,Lanaja
Espana,Aragon,HU,Huesca,Laperdiguera
Espana,Aragon,HU,Huesca,Las Penas De Riglos
Espana,Aragon,HU,Huesca,Lascellas-Ponzano
Espana,Aragon,HU,Huesca,Lascuarre
Espana,Aragon,HU,Huesca,Laspaules
Espana,Aragon,HU,Huesca,Laspuna
Espana,Aragon,HU,Huesca,Loarre
Espana,Aragon,HU,Huesca,Loporzano
Espana,Aragon,HU,Huesca,Los Molinos
Espana,Aragon,HU,Huesca,Loscorrales
Espana,Aragon,HU,Huesca,Lupinen-Ortilla
Espana,Aragon,HU,Huesca,Monesma Y Cajigar
Espana,Aragon,HU,Huesca,Monflorite-Lascasas
Espana,Aragon,HU,Huesca,Montanuy
Espana,Aragon,HU,Huesca,Monzon
Espana,Aragon,HU,Huesca,Naval
Espana,Aragon,HU,Huesca,Novales (Hu)
Espana,Aragon,HU,Huesca,Noves
Espana,Aragon,HU,Huesca,Nueno
Espana,Aragon,HU,Huesca,Olvena
Espana,Aragon,HU,Huesca,Ontinena
Espana,Aragon,HU,Huesca,Osso De Cinca
Espana,Aragon,HU,Huesca,Palo
Espana,Aragon,HU,Huesca,Panticosa
Espana,Aragon,HU,Huesca,Penalba (Hu)
Espana,Aragon,HU,Huesca,Peralta De Alcofea
Espana,Aragon,HU,Huesca,Peralta De Calasanz
Espana,Aragon,HU,Huesca,Peraltilla
Espana,Aragon,HU,Huesca,Perarrua
Espana,Aragon,HU,Huesca,Pertusa
Espana,Aragon,HU,Huesca,Piraces
Espana,Aragon,HU,Huesca,Plan
Espana,Aragon,HU,Huesca,Polenino
Espana,Aragon,HU,Huesca,Pozan De Vero
Espana,Aragon,HU,Huesca,Puente De Montanana
Espana,Aragon,HU,Huesca,Puente La Reina De Jaca
Espana,Aragon,HU,Huesca,Puertolas
Espana,Aragon,HU,Huesca,Pueyo De Santa Cruz
Espana,Aragon,HU,Huesca,Quicena
Espana,Aragon,HU,Huesca,Robres
Espana,Aragon,HU,Huesca,Sabinanigo
Espana,Aragon,HU,Huesca,Sahun
Espana,Aragon,HU,Huesca,Salas Altas
Espana,Aragon,HU,Huesca,Salas Bajas
Espana,Aragon,HU,Huesca,Salillas
Espana,Aragon,HU,Huesca,Sallent De Gallego
Espana,Aragon,HU,Huesca,San Esteban De Litera
Espana,Aragon,HU,Huesca,San Juan De Plan
Espana,Aragon,HU,Huesca,San Miguel Del Cinca
Espana,Aragon,HU,Huesca,Sangarren
Espana,Aragon,HU,Huesca,Santa Cilia
Espana,Aragon,HU,Huesca,Santa Cruz De La Seros
Espana,Aragon,HU,Huesca,Santa Maria De Dulcis
Espana,Aragon,HU,Huesca,Santaliestra Y San Quilez
Espana,Aragon,HU,Huesca,Sarinena
Espana,Aragon,HU,Huesca,Secastilla
Espana,Aragon,HU,Huesca,Seira
Espana,Aragon,HU,Huesca,Sena (Hu)
Espana,Aragon,HU,Huesca,Senes De Alcubierre
Espana,Aragon,HU,Huesca,Sesa
Espana,Aragon,HU,Huesca,Sesue
Espana,Aragon,HU,Huesca,Sietamo
Espana,Aragon,HU,Huesca,Sopeira
Espana,Aragon,HU,Huesca,Tamarite De Litera
Espana,Aragon,HU,Huesca,Tardienta
Espana,Aragon,HU,Huesca,Tella-Sin
Espana,Aragon,HU,Huesca,Tierz
Espana,Aragon,HU,Huesca,Tolva
Espana,Aragon,HU,Huesca,Torla
Espana,Aragon,HU,Huesca,Torralba De Aragon
Espana,Aragon,HU,Huesca,Torre La Ribera
Espana,Aragon,HU,Huesca,Torrente De Cinca
Espana,Aragon,HU,Huesca,Torres De Alcanadre
Espana,Aragon,HU,Huesca,Torres De Barbues
Espana,Aragon,HU,Huesca,Tramaced
Espana,Aragon,HU,Huesca,Valfarta
Espana,Aragon,HU,Huesca,Valle De Bardaji
Espana,Aragon,HU,Huesca,Valle De Hecho
Espana,Aragon,HU,Huesca,Valle De Lierp
Espana,Aragon,HU,Huesca,Velilla De Cinca
Espana,Aragon,HU,Huesca,Vencillon
Espana,Aragon,HU,Huesca,Veracruz
Espana,Aragon,HU,Huesca,Viacamp Y Litera
Espana,Aragon,HU,Huesca,Vicien
Espana,Aragon,HU,Huesca,Villanova
Espana,Aragon,HU,Huesca,Villanua
Espana,Aragon,HU,Huesca,Villanueva De Sigena
Espana,Aragon,HU,Huesca,Yebra De Basa
Espana,Aragon,HU,Huesca,Yesero
Espana,Aragon,HU,Huesca,Zaidin
Espana,Aragon,TE,Teruel,Ababuj
Espana,Aragon,TE,Teruel,Abejuela (Te)
Espana,Aragon,TE,Teruel,Aguaton
Espana,Aragon,TE,Teruel,Aguaviva
Espana,Aragon,TE,Teruel,Aguilar Del Alfambra
Espana,Aragon,TE,Teruel,Alacon
Espana,Aragon,TE,Teruel,Alba
Espana,Aragon,TE,Teruel,Albalate Del Arzobispo
Espana,Aragon,TE,Teruel,Albarracin (Te)
Espana,Aragon,TE,Teruel,Albentosa
Espana,Aragon,TE,Teruel,Alcaine
Espana,Aragon,TE,Teruel,Alcala De La Selva
Espana,Aragon,TE,Teruel,Alcaniz
Espana,Aragon,TE,Teruel,Alcorisa
Espana,Aragon,TE,Teruel,Alfambra
Espana,Aragon,TE,Teruel,Aliaga
Espana,Aragon,TE,Teruel,Allepuz
Espana,Aragon,TE,Teruel,Alloza
Espana,Aragon,TE,Teruel,Allueva
Espana,Aragon,TE,Teruel,Almohaja
Espana,Aragon,TE,Teruel,Alobras
Espana,Aragon,TE,Teruel,Alpenes
Espana,Aragon,TE,Teruel,Anadon
Espana,Aragon,TE,Teruel,Andorra
Espana,Aragon,TE,Teruel,Arcos De Las Salinas
Espana,Aragon,TE,Teruel,Arens De Lledo
Espana,Aragon,TE,Teruel,Argente
Espana,Aragon,TE,Teruel,Arino
Espana,Aragon,TE,Teruel,Azaila
Espana,Aragon,TE,Teruel,Badenas
Espana,Aragon,TE,Teruel,Baguena
Espana,Aragon,TE,Teruel,Banon
Espana,Aragon,TE,Teruel,Barrachina
Espana,Aragon,TE,Teruel,Bea
Espana,Aragon,TE,Teruel,Beceite
Espana,Aragon,TE,Teruel,Bello
Espana,Aragon,TE,Teruel,Belmonte De San Jose
Espana,Aragon,TE,Teruel,Berge
Espana,Aragon,TE,Teruel,Bezas
Espana,Aragon,TE,Teruel,Blancas
Espana,Aragon,TE,Teruel,Blesa
Espana,Aragon,TE,Teruel,Bordon
Espana,Aragon,TE,Teruel,Bronchales
Espana,Aragon,TE,Teruel,Buena
Espana,Aragon,TE,Teruel,Burbaguena
Espana,Aragon,TE,Teruel,Cabra De Mora
Espana,Aragon,TE,Teruel,Calaceite
Espana,Aragon,TE,Teruel,Calamocha
Espana,Aragon,TE,Teruel,Calanda
Espana,Aragon,TE,Teruel,Calomarde
Espana,Aragon,TE,Teruel,Camanas
Espana,Aragon,TE,Teruel,Camarena De La Sierra
Espana,Aragon,TE,Teruel,Camarillas (Te)
Espana,Aragon,TE,Teruel,Caminreal
Espana,Aragon,TE,Teruel,Canada De Benatanduz
Espana,Aragon,TE,Teruel,Canada Vellida
Espana,Aragon,TE,Teruel,Canizar Del Olivar
Espana,Aragon,TE,Teruel,Cantavieja
Espana,Aragon,TE,Teruel,Cascante Del Rio
Espana,Aragon,TE,Teruel,Castejon De Tornos
Espana,Aragon,TE,Teruel,Castel De Cabra
Espana,Aragon,TE,Teruel,Castellote (Te)
Espana,Aragon,TE,Teruel,Castelnou
Espana,Aragon,TE,Teruel,Castelseras
Espana,Aragon,TE,Teruel,Cedrillas
Espana,Aragon,TE,Teruel,Celadas
Espana,Aragon,TE,Teruel,Cella
Espana,Aragon,TE,Teruel,Corbalan
Espana,Aragon,TE,Teruel,Cortes De Aragon
Espana,Aragon,TE,Teruel,Cosa
Espana,Aragon,TE,Teruel,Cretas
Espana,Aragon,TE,Teruel,Crivillen
Espana,Aragon,TE,Teruel,Cubla
Espana,Aragon,TE,Teruel,Cucalon
Espana,Aragon,TE,Teruel,Cuevas De Almuden
Espana,Aragon,TE,Teruel,Cuevas Labradas (Te)
Espana,Aragon,TE,Teruel,Ejulve
Espana,Aragon,TE,Teruel,El Castellar (Te)
Espana,Aragon,TE,Teruel,El Cuervo (Te)
Espana,Aragon,TE,Teruel,El Pobo
Espana,Aragon,TE,Teruel,El Vallecillo
Espana,Aragon,TE,Teruel,Escorihuela
Espana,Aragon,TE,Teruel,Escucha
Espana,Aragon,TE,Teruel,Estercuel
Espana,Aragon,TE,Teruel,Ferreruela De Huerva
Espana,Aragon,TE,Teruel,Fonfria (Te)
Espana,Aragon,TE,Teruel,Formiche Alto
Espana,Aragon,TE,Teruel,Fornoles
Espana,Aragon,TE,Teruel,Fortanete
Espana,Aragon,TE,Teruel,Foz-Calanda
Espana,Aragon,TE,Teruel,Frias De Albarracin
Espana,Aragon,TE,Teruel,Fuenferrada
Espana,Aragon,TE,Teruel,Fuentes Calientes
Espana,Aragon,TE,Teruel,Fuentes Claras
Espana,Aragon,TE,Teruel,Fuentes De Rubielos
Espana,Aragon,TE,Teruel,Fuentespalda
Espana,Aragon,TE,Teruel,Galve
Espana,Aragon,TE,Teruel,Gargallo
Espana,Aragon,TE,Teruel,Gea De Albarracin
Espana,Aragon,TE,Teruel,Griegos
Espana,Aragon,TE,Teruel,Guadalaviar
Espana,Aragon,TE,Teruel,Gudar
Espana,Aragon,TE,Teruel,Hijar (Te)
Espana,Aragon,TE,Teruel,Hinojosa De Jarque
Espana,Aragon,TE,Teruel,Huesa Del Comun
Espana,Aragon,TE,Teruel,Jabaloyas
Espana,Aragon,TE,Teruel,Jarque De La Val
Espana,Aragon,TE,Teruel,Jatiel
Espana,Aragon,TE,Teruel,Jorcas
Espana,Aragon,TE,Teruel,Josa
Espana,Aragon,TE,Teruel,La Canada De Verich
Espana,Aragon,TE,Teruel,La Cerollera
Espana,Aragon,TE,Teruel,La Codonera
Espana,Aragon,TE,Teruel,La Cuba (Te)
Espana,Aragon,TE,Teruel,La Fresneda (Te)
Espana,Aragon,TE,Teruel,La Ginebrosa
Espana,Aragon,TE,Teruel,La Hoz De La Vieja
Espana,Aragon,TE,Teruel,La Iglesuela
Espana,Aragon,TE,Teruel,La Iglesuela Del Cid
Espana,Aragon,TE,Teruel,La Mata
